id,name,description,instructions,muscle_group,secondary_muscles,equipment,exercise_type,difficulty,animation_url,thumbnail_url,calories_per_minute,is_compound,is_unilateral,coach_id,is_custom,created_at,updated_at,category,tips,primary_muscles,video_url,gender_variant,source,form_tips,common_mistakes,coaching_cues,reference_links
20376,Plank On Elbows,,,general,[],bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Abdominals/plank%20on%20elbows.mp4,,,False,False,,False,2026-05-05T04:18:59.6632+00:00,2026-05-05T04:18:59.6632+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Abdominals/plank%20on%20elbows.mp4,,video-sync,[],[],[],[]
20377,Side Plank,,,general,[],bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Abdominals/side%20plank.mp4,,,False,False,,False,2026-05-05T04:19:01.437896+00:00,2026-05-05T04:19:01.437896+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Abdominals/side%20plank.mp4,,video-sync,[],[],[],[]
20378,Standing Ab Wheel Rollout (1),,,general,[],bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Abdominals/Standing%20Ab%20Wheel%20Rollout%20(1).mp4,,,False,False,,False,2026-05-05T04:19:01.437896+00:00,2026-05-05T04:19:01.437896+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Abdominals/Standing%20Ab%20Wheel%20Rollout%20(1).mp4,,video-sync,[],[],[],[]
20379,Star Crunches,,,general,[],bodyweight,cardio,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Abdominals/star%20crunches.mp4,,,False,False,,False,2026-05-05T04:19:03.441545+00:00,2026-05-05T04:19:03.441545+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Abdominals/star%20crunches.mp4,,video-sync,[],[],[],[]
20380,V Crunches,,,general,[],bodyweight,cardio,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Abdominals/V%20crunches.mp4,,,False,False,,False,2026-05-05T04:19:05.463051+00:00,2026-05-05T04:19:05.463051+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Abdominals/V%20crunches.mp4,,video-sync,[],[],[],[]
20381,45 Degree Hyperextension Arms To Chest (1),,,back,[],bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/45%20degree%20hyperextension%20arms%20to%20chest%20(1).mp4,,,False,False,,False,2026-05-05T04:19:06.844291+00:00,2026-05-05T04:19:06.844291+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/45%20degree%20hyperextension%20arms%20to%20chest%20(1).mp4,,video-sync,[],[],[],[]
20382,45 Degree Hyperextension Arms To Chest,,,back,[],bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/45%20degree%20hyperextension%20arms%20to%20chest.mp4,,,False,False,,False,2026-05-05T04:19:06.844291+00:00,2026-05-05T04:19:06.844291+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/45%20degree%20hyperextension%20arms%20to%20chest.mp4,,video-sync,[],[],[],[]
20383,Archer Pull Up (1),,,back,[],bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Archer%20pull%20up%20(1).mp4,,,False,False,,False,2026-05-05T04:19:06.844291+00:00,2026-05-05T04:19:06.844291+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Archer%20pull%20up%20(1).mp4,,video-sync,[],[],[],[]
20384,Archer Pull Up,,,back,[],bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Archer%20pull%20up.mp4,,,False,False,,False,2026-05-05T04:19:06.844291+00:00,2026-05-05T04:19:06.844291+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Archer%20pull%20up.mp4,,video-sync,[],[],[],[]
20385,Assisted Chin Up Normal Width Reverse Grip,,,back,[],bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/assisted%20chin%20up%20normal%20width%20reverse%20grip%20.mp4,,,False,False,,False,2026-05-05T04:19:06.844291+00:00,2026-05-05T04:19:06.844291+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/assisted%20chin%20up%20normal%20width%20reverse%20grip%20.mp4,,video-sync,[],[],[],[]
20386,Assisted Chin Up Reverse Close Grip,,,back,[],bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/assisted%20chin%20up%20reverse%20close%20grip%20.mp4,,,False,False,,False,2026-05-05T04:19:06.844291+00:00,2026-05-05T04:19:06.844291+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/assisted%20chin%20up%20reverse%20close%20grip%20.mp4,,video-sync,[],[],[],[]
20387,Assisted Chin Up Reverse Wide Grip,,,back,[],bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/assisted%20chin%20up%20reverse%20wide%20grip%20.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Back/assisted%20chin%20up%20reverse%20wide%20grip%201%20(1).jpg,,False,False,,False,2026-05-05T04:19:06.844291+00:00,2026-05-06T04:54:14.555909+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/assisted%20chin%20up%20reverse%20wide%20grip%20.mp4,,video-sync,[],[],[],[]
20388,Assisted Parallel Close Grip Pull Up (1),,,back,[],bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Assisted%20parallel%20close%20grip%20pull%20up%20(1).mp4,,,False,False,,False,2026-05-05T04:19:09.474135+00:00,2026-05-05T04:19:09.474135+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Assisted%20parallel%20close%20grip%20pull%20up%20(1).mp4,,video-sync,[],[],[],[]
20389,Assisted Parallel Close Grip Pull Up,,,back,[],bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Assisted%20parallel%20close%20grip%20pull%20up.mp4,,,False,False,,False,2026-05-05T04:19:09.474135+00:00,2026-05-05T04:19:09.474135+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Assisted%20parallel%20close%20grip%20pull%20up.mp4,,video-sync,[],[],[],[]
20390,Assisted Pull Up (1),,,back,[],bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Assisted%20pull%20up%20(1).mp4,,,False,False,,False,2026-05-05T04:19:09.474135+00:00,2026-05-05T04:19:09.474135+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Assisted%20pull%20up%20(1).mp4,,video-sync,[],[],[],[]
20391,Assisted Pull Up Close Grip,,,back,[],bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/assisted%20pull%20up%20close%20grip%20.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Back/assisted%20pull%20up%20close%20grip%20.jpg,,False,False,,False,2026-05-05T04:19:09.474135+00:00,2026-05-06T04:54:14.82335+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/assisted%20pull%20up%20close%20grip%20.mp4,,video-sync,[],[],[],[]
20392,Assisted Pull Up Normal Grip,,,back,[],bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/assisted%20pull%20up%20normal%20grip%20.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Back/assisted%20pull%20up%20normal%20grip%201.jpg,,False,False,,False,2026-05-05T04:19:09.474135+00:00,2026-05-06T04:54:14.809009+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/assisted%20pull%20up%20normal%20grip%20.mp4,,video-sync,[],[],[],[]
20393,Assisted Pull Up Wide Grip,,,back,[],bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/assisted%20pull%20up%20wide%20grip%20.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Back/assisted%20pull%20up%20wide%20grip%20.jpg,,False,False,,False,2026-05-05T04:19:09.474135+00:00,2026-05-06T04:54:14.814567+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/assisted%20pull%20up%20wide%20grip%20.mp4,,video-sync,[],[],[],[]
20394,Assisted Pull Up,,,back,[],bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Assisted%20pull%20up.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Back/Assisted%20pull%20up1%20(1).jpg,,False,False,,False,2026-05-05T04:19:09.474135+00:00,2026-05-06T04:54:14.814059+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Assisted%20pull%20up.mp4,,video-sync,[],[],[],[]
20395,Assisted Pull Up Female (1) Female,,,back,[],bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Assisted%20Pull-up_female%20(1).mp4,,,False,False,,False,2026-05-05T04:19:09.474135+00:00,2026-05-06T04:59:14.519382+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Assisted%20Pull-up_female%20(1).mp4,,video-sync,[],[],[],[]
20396,Back Extension Machine,,,back,[],machine,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/back%20extension%20machine%20.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Back/Back%20extension%20machine.png,,False,False,,False,2026-05-05T04:19:09.474135+00:00,2026-05-06T04:46:39.306392+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/back%20extension%20machine%20.mp4,,video-sync,[],[],[],[]
20397,Back Extension On Exercise Ball (1),,,back,[],bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Back%20extension%20on%20exercise%20ball%20(1).mp4,,,False,False,,False,2026-05-05T04:19:09.474135+00:00,2026-05-05T04:19:09.474135+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Back%20extension%20on%20exercise%20ball%20(1).mp4,,video-sync,[],[],[],[]
20398,Back Extension On Exercise Ball,,,back,[],bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Back%20extension%20on%20exercise%20ball.mp4,,,False,False,,False,2026-05-05T04:19:09.474135+00:00,2026-05-05T04:19:09.474135+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Back%20extension%20on%20exercise%20ball.mp4,,video-sync,[],[],[],[]
20399,Back Squeeze (1),,,back,[],bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Back%20squeeze%20(1).mp4,,,False,False,,False,2026-05-05T04:19:09.474135+00:00,2026-05-05T04:19:09.474135+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Back%20squeeze%20(1).mp4,,video-sync,[],[],[],[]
20400,Back Squeeze,,,back,[],bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Back%20squeeze.mp4,,,False,False,,False,2026-05-05T04:19:11.441819+00:00,2026-05-05T04:19:11.441819+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Back%20squeeze.mp4,,video-sync,[],[],[],[]
20401,Barbell Bent Over Row Pronated Grip,,,back,[],barbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Barbell%20bent%20over%20row%20pronated%20grip.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Back/Barbell%20bent%20over%20row%20pronated%20grip1%20(1).jpg,,False,False,,False,2026-05-05T04:19:11.441819+00:00,2026-05-06T04:54:15.336669+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Barbell%20bent%20over%20row%20pronated%20grip.mp4,,video-sync,[],[],[],[]
20402,Barbell Bent Over Row Supinated Grip,,,back,[],barbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Barbell%20bent%20over%20row%20supinated%20grip.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Back/Barbell%20bent%20over%20row%20supinated%20grip1%20(1).jpg,,False,False,,False,2026-05-05T04:19:11.441819+00:00,2026-05-06T04:54:15.335798+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Barbell%20bent%20over%20row%20supinated%20grip.mp4,,video-sync,[],[],[],[]
20403,Barbell Good Morning (1),,,back,[],barbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Barbell%20Good%20Morning%20(1).mp4,,,False,False,,False,2026-05-05T04:19:13.691697+00:00,2026-05-05T04:19:13.691697+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Barbell%20Good%20Morning%20(1).mp4,,video-sync,[],[],[],[]
20404,Barbell Good Morning,,,back,[],barbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Barbell%20Good%20Morning.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Back/Barbell%20Good%20Morning1%20(1).jpg,,False,False,,False,2026-05-05T04:19:13.691697+00:00,2026-05-06T04:46:40.719152+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Barbell%20Good%20Morning.mp4,,video-sync,[],[],[],[]
20405,Barbell Sumo Deadlift,,,back,[],barbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/barbell%20sumo%20deadlift%20.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Back/Barbell%20sumo%20deadlift%20(1).jpg,,False,False,,False,2026-05-05T04:19:15.444132+00:00,2026-05-06T04:54:16.114685+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/barbell%20sumo%20deadlift%20.mp4,,video-sync,[],[],[],[]
20406,Behind Neck Lat Pull Down Machine,,,back,[],machine,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/behind%20neck%20lat%20pull%20down%20machine%20.mp4,,,False,False,,False,2026-05-05T04:19:15.444132+00:00,2026-05-05T04:19:15.444132+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/behind%20neck%20lat%20pull%20down%20machine%20.mp4,,video-sync,[],[],[],[]
20407,Bent Over Row Resistance Band,,,back,[],band,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/bent%20over%20row%20resistance%20band.mp4,,,False,False,,False,2026-05-05T04:19:17.428172+00:00,2026-05-05T04:19:17.428172+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/bent%20over%20row%20resistance%20band.mp4,,video-sync,[],[],[],[]
20408,Cable One Arm Bent Over Row (1),,,back,[],cable,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Cable%20One%20Arm%20Bent%20over%20Row%20(1).mp4,,,False,True,,False,2026-05-05T04:19:19.445402+00:00,2026-05-06T10:39:53.912561+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Cable%20One%20Arm%20Bent%20over%20Row%20(1).mp4,,video-sync,[],[],[],[]
20409,Cable One Arm Bent Over Row,,,back,[],cable,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Cable%20One%20Arm%20Bent%20over%20Row.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Back/Cable%20One%20Arm%20Bent%20over%20Row.jpg,,False,True,,False,2026-05-05T04:19:19.445402+00:00,2026-05-06T10:39:53.912561+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Cable%20One%20Arm%20Bent%20over%20Row.mp4,,video-sync,[],[],[],[]
20410,Chin Up Reverse Close Grip,,,back,[],bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/chin%20up%20reverse%20close%20grip%20.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Back/chin%20up%20reverse%20close%20grip%201.jpg,,False,False,,False,2026-05-05T04:19:21.487445+00:00,2026-05-06T04:46:42.810652+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/chin%20up%20reverse%20close%20grip%20.mp4,,video-sync,[],[],[],[]
20411,Chin Up Reverse Normal Grip,,,back,[],bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/chin%20up%20reverse%20normal%20grip%20.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Back/chin%20up%20reverse%20normal%20grip%20%20(1).jpg,,False,False,,False,2026-05-05T04:19:21.487445+00:00,2026-05-06T04:46:42.817801+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/chin%20up%20reverse%20normal%20grip%20.mp4,,video-sync,[],[],[],[]
20412,Chin Up Reverse Wide Grip,,,back,[],bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/chin%20up%20reverse%20wide%20grip%20.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Back/chin%20up%20reverse%20wide%20grip%201%20(2).jpg,,False,False,,False,2026-05-05T04:19:21.487445+00:00,2026-05-06T04:54:17.756981+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/chin%20up%20reverse%20wide%20grip%20.mp4,,video-sync,[],[],[],[]
20413,Dumbbell Pullover (version 2),,,back,[],dumbbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Dumbbell%20Pullover%20(VERSION%202).mp4,,,False,False,,False,2026-05-05T04:19:23.43044+00:00,2026-05-05T04:19:23.43044+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Dumbbell%20Pullover%20(VERSION%202).mp4,,video-sync,[],[],[],[]
20414,Exercise Ball Back Extension With Hands Behind Head (1),,,back,[],bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Exercise%20Ball%20Back%20Extension%20With%20Hands%20Behind%20Head%20(1).mp4,,,False,False,,False,2026-05-05T04:19:25.468756+00:00,2026-05-05T04:19:25.468756+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Exercise%20Ball%20Back%20Extension%20With%20Hands%20Behind%20Head%20(1).mp4,,video-sync,[],[],[],[]
20415,Supine Push Up,,,back,[],bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Supine%20Push%20up%20.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Back/Supine%20Push%20up%201.jpg,,False,False,,False,2026-05-05T04:19:35.94612+00:00,2026-05-06T04:54:19.760279+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Supine%20Push%20up%20.mp4,,video-sync,[],[],[],[]
20416,Suspension Trainer With Grips Wide Grip Inverted Row On Floor Female 1 Female,,,back,[],bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Suspension%20Trainer%20with%20Grips%20Wide%20Grip%20Inverted%20Row%20on%20floor_female_1.mp4,,,False,False,,False,2026-05-05T04:19:37.224537+00:00,2026-05-06T04:59:14.519382+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Suspension%20Trainer%20with%20Grips%20Wide%20Grip%20Inverted%20Row%20on%20floor_female_1.mp4,,video-sync,[],[],[],[]
20417,Weighted Back Extensions On Hyperextension Bench,,,back,[],bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Weighted%20Back%20Extensions%20on%20Hyperextension%20Bench.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Back/Weighted%20Back%20Extensions%20on%20Hyperextension%20Bench.jpg,,False,False,,False,2026-05-05T04:19:37.224537+00:00,2026-05-06T04:46:45.641859+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Weighted%20Back%20Extensions%20on%20Hyperextension%20Bench.mp4,,video-sync,[],[],[],[]
20418,Alternate Hammer Curl Seated Dumbbells,,,arms,[],dumbbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/Alternate%20hammer%20curl%20seated%20dumbbells.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Biceps/Alternate%20hammer%20curl%20seated%20dumbbells1.jpg,,False,False,,False,2026-05-05T04:19:38.296124+00:00,2026-05-06T04:46:45.919704+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/Alternate%20hammer%20curl%20seated%20dumbbells.mp4,,video-sync,[],[],[],[]
20419,Alternate Hammer Curl Standing Dumbbells,,,arms,[],dumbbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/Alternate%20hammer%20curl%20standing%20dumbbells.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Biceps/Alternate%20hammer%20curl%20standing%20dumbbells1%20(1).jpg,,False,False,,False,2026-05-05T04:19:38.296124+00:00,2026-05-06T04:54:20.297366+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/Alternate%20hammer%20curl%20standing%20dumbbells.mp4,,video-sync,[],[],[],[]
20420,Alternating Biceps Curl Seated Dumbbells,,,arms,[],dumbbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/alternating%20biceps%20curl%20seated%20dumbbells.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Biceps/Alternating%20biceps%20curl%20seated%20dumbbells1.jpg,,False,False,,False,2026-05-05T04:19:38.296124+00:00,2026-05-06T04:46:46.168876+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/alternating%20biceps%20curl%20seated%20dumbbells.mp4,,video-sync,[],[],[],[]
20421,Barbell Alternate Biceps Curl Female (1) Female,,,arms,[],barbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/Barbell%20Alternate%20Biceps%20Curl_female%20(1).mp4,,,False,False,,False,2026-05-05T04:19:39.997809+00:00,2026-05-06T04:59:14.519382+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/Barbell%20Alternate%20Biceps%20Curl_female%20(1).mp4,,video-sync,[],[],[],[]
